#  b = [b0:  0.02868000, b1:  0.00080000, b2: -0.02788000]
#  a = [a0:  1.00000000, a1: -2.00000000, a2:  1.00000000]
#  index      real(x)      imag(x)      real(y)      imag(y)        error
   21213   0.88768506   0.46045110   0.54522955   0.83828682  -0.51563007
   21214  -0.05811829   0.99830973   0.59416991   0.80433959   0.69438428
   21215  -0.93511915   0.35433346   0.58648455   0.80996042   1.83530688
   21216  -0.70509237  -0.70911545   0.52252305   0.85262513   2.90884662
   21217   0.35964802  -0.93308806   0.39606676   0.91822171  -2.36647272
   21218   0.99862421  -0.05243754   0.37194759   0.92825371  -1.24215162
   21219   0.45539322   0.89029038   0.45569006   0.89013851   0.00033343
   21220  -0.62694860   0.77906060   0.47985640   0.87734705   1.17812121
   21221  -0.96708620  -0.25444907   0.44369680   0.89617699   2.28779387
   21222  -0.16235246  -0.98673284   0.34528440   0.93849808  -2.95212507
   21223   0.83457994  -0.55088687   0.35329109   0.93551344  -1.79313612
   21224   0.84350663   0.53711873   0.46781695   0.88382536  -0.51695961
   21225  -0.14614007   0.98926389   0.52002287   0.85415232   0.69354302
   21226  -0.96278095   0.27028298   0.51165688   0.85918987   1.83422148
   21227  -0.63964719  -0.76866865   0.44413432   0.89596021   2.90776134
   21228   0.44072384  -0.89764273   0.31254762   0.94990212  -2.36731386
   21229   0.99935019   0.03604484   0.28786328   0.95767152  -1.24274874
   21230   0.37490991   0.92706126   0.37534446   0.92688543   0.00046876
   21231  -0.69336218   0.72058928   0.40121651   0.91598326   1.17898905
   21232  -0.94080722  -0.33894211   0.36354741   0.93157572   2.28866172
   21233  -0.07449096  -0.99722171   0.26180825   0.96511990  -2.95125723
   21234   0.88001037  -0.47495446   0.27004546   0.96284759  -1.79226828
   21235   0.79272383   0.60958093   0.38888112   0.92128795  -0.51584762
   21236  -0.23301761   0.97247249   0.44325915   0.89639354   0.69441086
   21237  -0.98290449   0.18411627   0.43448430   0.90067941   1.83508921
   21238  -0.56919378  -0.82220340   0.36400226   0.93139809   2.90862894
   21239   0.51834893  -0.85516918   0.22819889   0.97361451  -2.36644602
   21240   0.99225157   0.12424500   0.20269014   0.97924292  -1.24212515
   21241   0.29149118   0.95657349   0.29160199   0.95653975   0.00011584
   21242  -0.75434691   0.65647596   0.31787661   0.94813210   1.17814779
   21243  -0.90716207  -0.42078137   0.27896637   0.96030086   2.28782034
   21244   0.01395378  -0.99990267   0.17463972   0.98463237  -2.95209861
   21245   0.91855067  -0.39530331   0.18280683   0.98314887  -1.79335368
   21246   0.73573428   0.67727029   0.30511704   0.95231485  -0.51668894
   21247  -0.31807071   0.94806701   0.36127198   0.93246049   0.69332546
   21248  -0.99533218   0.09650800   0.35237733   0.93585801   1.83424795
   21249  -0.49428374  -0.86930060   0.27966964   0.96009630   2.90803194
   21250   0.59191555  -0.80599999   0.14040641   0.99009395  -2.36728740
   21251   0.97738397   0.21147236   0.11449718   0.99342358  -1.24296629
   21252   0.20579018   0.97859615   0.20627487   0.97849411   0.00049531
   21253  -0.80942541   0.58722270   0.23342495   0.97237480   1.17877138
   21254  -0.86641419  -0.49932605   0.19383629   0.98103386   2.28868818
   21255   0.10228925  -0.99475467   0.08753705   0.99616128  -2.95147491
   21256   0.94989896  -0.31255707   0.09604587   0.99537688  -1.79248595
   21257   0.67298424   0.73965687   0.22034751   0.97542143  -0.51606524
   21258  -0.40063342   0.91623843   0.27849746   0.96043694   0.69443744
   21259  -0.99996686   0.00814410   0.26910505   0.96311080   1.83511579
   21260  -0.41550365  -0.90959150   0.19455478   0.98089164   2.90889978
   21261   0.66084766  -0.75052005   0.05320027   0.99858385  -2.36641955
   21262   0.95486379   0.29704398   0.02685499   0.99963933  -1.24234271
   21263   0.11847791   0.99295670   0.11934650   0.99285269   0.00087479
   21264  -0.85816640   0.51337165   0.14668833   0.98918277   1.17890680
   21265  -0.81888252  -0.57396114   0.10648990   0.99431378   2.28882360
   21266   0.18982385  -0.98181814  -0.00048554   0.99999988  -2.95109534
   21267   0.97380996  -0.22736360   0.00781517   0.99996948  -1.79235053
   21268   0.60496491   0.79625213   0.13339302   0.99106324  -0.51593000
   21269  -0.48005930   0.87723607   0.19239902   0.98131680   0.69432855
   21270  -0.99677205  -0.08028357   0.18304685   0.98310417   1.83525121
   21271  -0.33347031  -0.94276059   0.10697539   0.99426168   2.90879083
   21272   0.72460556  -0.68916380  -0.03514627   0.99938220  -2.36628437
   21273   0.92486739   0.38028982  -0.06148189   0.99810821  -1.24220741
   21274   0.03023800   0.99954271   0.03124766   0.99951166   0.00101014
   21275  -0.90018821   0.43550110   0.05856297   0.99828374   1.17879796
   21276  -0.76493931  -0.64410233   0.01782407   0.99984115   2.28847051
   21277   0.27587217  -0.96119434  -0.08899070   0.99603248  -2.95120430
   21278   0.99009627  -0.14038996  -0.08071989   0.99673682  -1.79245937
   21279   0.53220886   0.84661305   0.04515341   0.99898005  -0.51603878
   21280  -0.55572647   0.83136517   0.10503327   0.99446869   0.69446391
   21281  -0.98577291  -0.16808264   0.09555984   0.99542367   1.83538651
   21282  -0.24882600  -0.96854818   0.01880047   0.99982327   2.90892625
   21283   0.78269005  -0.62241167  -0.12346074   0.99234945  -2.36639309
   21284   0.88762957   0.46055815  -0.14933886   0.98878610  -1.24207199
   21285  -0.05823867   0.99830270  -0.05782631   0.99832666   0.00041306
   21286  -0.93516183   0.35422069  -0.03075412   0.99952698   1.17795670
   21287  -0.70500690  -0.70920044  -0.07122596   0.99746019   2.28787351
   21288   0.35976052  -0.93304467  -0.17751823   0.98411751  -2.95204544
   21289   0.99863052  -0.05231713  -0.16910264   0.98559844  -1.79305637
   21290   0.45528588   0.89034534  -0.04392843   0.99903470  -0.51663578
   21291  -0.62704253   0.77898502   0.01562711   0.99987787   0.69337857
   21292  -0.96705550  -0.25456569   0.00635036   0.99997985   1.83454525
   21293  -0.16223347  -0.98675239  -0.07073890   0.99749488   2.90784097
   21294   0.83464634  -0.55078626  -0.21176070   0.97732157  -2.36747837
   21295   0.84344190   0.53722042  -0.23674178   0.97157258  -1.24266911
   21296  -0.14625935   0.98924631  -0.14547528   0.98936188   0.00079255
   21297  -0.96281350   0.27016687  -0.11812898   0.99299824   1.17882454
   21298  -0.63955450  -0.76874578  -0.15826455   0.98739672   2.28874135
   21299   0.44083208  -0.89758962  -0.26298088   0.96480107  -2.95117760
   21300   0.99934584   0.03616533  -0.25472721   0.96701294  -1.79218864
   21301   0.37479812   0.92710644  -0.13120963   0.99135464  -0.51576805
   21302  -0.69344902   0.72050565  -0.07195650   0.99740779   0.69424635
   21303  -0.94076633  -0.33905557  -0.08144990   0.99667746   1.83516896
   21304  -0.07437071  -0.99723065  -0.15754132   0.98751241   2.90895271
   21305   0.88006765  -0.47484833  -0.29626384   0.95510614  -2.36636662
   21306   0.79265034   0.60967648  -0.32134143   0.94696343  -1.24228966
   21307  -0.23313487   0.97244442  -0.23223245   0.97266030   0.00092788
   21308  -0.98292667   0.18399775  -0.20555277   0.97864604   1.17871571
   21309  -0.56909460  -0.82227206  -0.24503505   0.96951419   2.28863239
   21310   0.51845205  -0.85510671  -0.34734055   0.93773907  -2.95128655
   21311   0.99223655   0.12436464  -0.33931506   0.94067281  -1.79229748
   21312   0.29137585   0.95660865  -0.21843660   0.97585112  -0.51587689
   21313  -0.75442606   0.65638500  -0.15971076   0.98716384   0.69438171
   21314  -0.90711135  -0.42089075  -0.16910264   0.98559844   1.83530414
   21315   0.01407434  -0.99990094  -0.24408814   0.96975303   2.90908813
   21316   0.91859829  -0.39519253  -0.37940896   0.92522907  -2.36623120
   21317   0.73565263   0.67735898  -0.40366995   0.91490465  -1.24215424
   21318  -0.31818503   0.94802862  -0.31787139   0.94813383   0.00033081
   21319  -0.99534386   0.09638798  -0.29183024   0.95647013   1.17811859
   21320  -0.49417892  -0.86936021  -0.33057365   0.94378018   2.28779125
   21321   0.59201276  -0.80592859  -0.42941499   0.90310729  -2.95188355
   21322   0.97735846   0.21159022  -0.42190379   0.90664059  -1.79313862
   21323   0.20567219   0.97862095  -0.30464679   0.95246542  -0.51671809
   21324  -0.80949622   0.58712512  -0.24692817   0.96903378   0.69378453
   21325  -0.86635393  -0.49943051  -0.25637946   0.96657622   1.83446300
   21326   0.10240920  -0.99474233  -0.32988229   0.94402206   2.90800285
   21327   0.94993669  -0.31244251  -0.46067631   0.88756824  -2.36731648
   21328   0.67289501   0.73973799  -0.48348877   0.87535053  -1.24275136
   21329  -0.40074387   0.91619015  -0.40009302   0.91647452   0.00071025
   21330  -0.99996781   0.00802353  -0.37443402   0.92725354   1.17898631
   21331  -0.41539398  -0.90964162  -0.41214034   0.91112036   2.28841496
   21332   0.66093814  -0.75044036  -0.50681955   0.86205214  -2.95101595
   21333   0.95482796   0.29715911  -0.49943498   0.86635137  -1.79202676
   21334   0.11835818   0.99297094  -0.38662565   0.92223674  -0.51560622
   21335  -0.85822827   0.51326817  -0.33103442   0.94361866   0.69440824
   21336  -0.81881332  -0.57405990  -0.34000394   0.94042403   1.83533072
   21337   0.18994223  -0.98179525  -0.41125038   0.91152245   2.90887070
   21338   0.97383732  -0.22724618  -0.53660065   0.84383631  -2.36644888
   21339   0.60486889   0.79632509  -0.55845869   0.82953233  -1.24212778
   21340  -0.48016506   0.87717813  -0.47985157   0.87734967   0.00035736
   21341  -0.99676239  -0.08040375  -0.45568517   0.89014101   1.17814517
   21342  -0.33335662  -0.94280082  -0.49158877   0.87082744   2.28781772
   21343   0.72468865  -0.68907642  -0.58192277   0.81324404  -2.95210123
   21344   0.92482150   0.38040134  -0.57515222   0.81804639  -1.79335630
   21345   0.03011747   0.99954635  -0.46781209   0.88382792  -0.51693571
   21346  -0.90024072   0.43539256  -0.41391909   0.91031367   0.69356698
   21347  -0.76486164  -0.64419460  -0.42278898   0.90622818   1.83424544
   21348   0.27598807  -0.96116108  -0.49116352   0.87106740   2.90778518
   21349   0.99011320  -0.14027059  -0.60995448   0.79243648  -2.36753416
   21350   0.53210682   0.84667724  -0.63006574   0.77654177  -1.24272490
   21351  -0.55582672   0.83129817  -0.55541706   0.83157194   0.00049272
   21352  -0.98575264  -0.16820149  -0.53185391   0.84683615   1.17901301
   21353  -0.24870922  -0.96857822  -0.56613040   0.82431573   2.28844142
   21354   0.78276509  -0.62231725  -0.65087581   0.75918424  -2.95123339
   21355   0.88757402   0.46066517  -0.64436495   0.76471812  -1.79224432
   21356  -0.05835904   0.99829566  -0.54317671   0.83961838  -0.51582378
   21357  -0.93520457   0.35410795  -0.49201393   0.87058735   0.69443476
   21358  -0.70492136  -0.70928544  -0.50049216   0.86574107   1.83511317
   21359   0.35987303  -0.93300128  -0.56552649   0.82473016   2.90865302
   21360   0.99863684  -0.05219672  -0.67697853   0.73600274  -2.36666632
   21361   0.45517853   0.89040017  -0.69597203   0.71806890  -1.24234545
   21362  -0.62713647   0.77890944  -0.62664711   0.77930313   0.00062805
   21363  -0.96702480  -0.25468227  -0.60471767   0.79643995   1.17890418
   21364  -0.16211449  -0.98677194  -0.63667816   0.77112967   2.28857684
   21365   0.83471274  -0.55068558  -0.71551466   0.69859773  -2.95134211
   21366   0.84337711   0.53732210  -0.70951915   0.70468616  -1.79235327
   21367  -0.14637862   0.98922867  -0.61516476   0.78839856  -0.51568848
   21368  -0.96284610   0.27005079  -0.56713617   0.82362401   0.69432598
   21369  -0.63946182  -0.76882285  -0.57475275   0.81832713   1.83549261
   21370   0.44094029  -0.89753646  -0.63611317   0.77159578   2.90878844
   21371   0.99934143   0.03628583  -0.73913443   0.67355794  -2.36628699
   21372   0.37468633   0.92715162  -0.75647563   0.65402192  -1.24196577
   21373  -0.69353592   0.72042209  -0.69316173   0.72078210   0.00051925
   21374  -0.94072545  -0.33916900  -0.67337674   0.73929954   1.17806292
   21375  -0.07425047  -0.99723965  -0.70277745   0.71140981   2.28797960
   21376   0.88012487  -0.47474220  -0.77484626   0.63214970  -2.95193934
   21377   0.79257685   0.60977209  -0.76957232   0.63855970  -1.79319441
   21378  -0.23325212   0.97241628  -0.68342108   0.73002440  -0.51701796
   21379  -0.98294884   0.18387923  -0.63837099   0.76972884   0.69348472
   21380  -0.56899548  -0.82234067  -0.64585733   0.76345813   1.83416319
   21381   0.51855516  -0.85504419  -0.70260370   0.71158135   2.90770292
   21382   0.99222159   0.12448428  -0.79643929   0.60471851  -2.36737227
   21383   0.29126051   0.95664376  -0.81182033   0.58390731  -1.24280715
   21384  -0.75450522   0.65629405  -0.75391507   0.65697187   0.00089872
   21385  -0.90706056  -0.42100012  -0.73550606   0.67751819   1.17893076
   21386   0.01419491  -0.99989927  -0.76251054   0.64697576   2.28860331
   21387   0.91864598  -0.39508179  -0.82720679   0.56189758  -2.95107150
   21388   0.73557097   0.67744768  -0.82251418   0.56874460  -1.79232669
   21389  -0.31829932   0.94799024  -0.74453700   0.66758120  -0.51590604
   21390  -0.99535543   0.09626797  -0.70329827   0.71089488   0.69435251
   21391  -0.49407408  -0.86941981  -0.71003509   0.70416629   1.83527505
   21392   0.59210992  -0.80585724  -0.76219457   0.64734799   2.90857077
   21393   0.97733295   0.21170805  -0.84631580   0.53268152  -2.36650467
   21394   0.20555419   0.97864574  -0.85994071   0.51039392  -1.24218345
   21395  -0.80956697   0.58702749  -0.80938989   0.58727163   0.00030160
   21396  -0.86629373  -0.49953496  -0.79303110   0.60918111   1.17808938
   21397   0.10252915  -0.99473000  -0.81720239   0.57635075   2.28776217
   21398   0.94997436  -0.31232798  -0.87416703   0.48562533  -2.95215678
   21399   0.67280585   0.73981911  -0.86998558   0.49307719  -1.79316795
   21400  -0.40085435   0.91614181  -0.80128539   0.59828228  -0.51699144
   21401  -0.99996877   0.00790295  -0.76408780   0.64511222   0.69326717
   21402  -0.41528428  -0.90969169  -0.77019554   0.63780785   1.83418965
   21403   0.66102862  -0.75036067  -0.81678009   0.57694912   2.90797353
   21404   0.95479214   0.29727423  -0.89058512   0.45481658  -2.36758995
   21405   0.11823845   0.99298525  -0.90205574   0.43161950  -1.24302471
   21406  -0.85829014   0.51316470  -0.85794044   0.51374918   0.00068113
   21407  -0.81874406  -0.57415861  -0.84344250   0.53721946   1.17871308
   21408   0.19006062  -0.98177236  -0.86451608   0.50260520   2.28862977
   21409   0.97386473  -0.22712876  -0.91332042   0.40724164  -2.95128918
   21410   0.60477287   0.79639804  -0.90980732   0.41503093  -1.79230011
   21411  -0.48027083   0.87712026  -0.85057992   0.52584583  -0.51612359
   21412  -0.99675268  -0.08052394  -0.81748372   0.57595170   0.69437909
   21413  -0.33324295  -0.94284099  -0.82306921   0.56794107   1.83505738
   21414   0.72477174  -0.68898904  -0.86402482   0.50344920   2.90908551
   21415   0.92477566   0.38051283  -0.92688709   0.37534031  -2.36647797
   21416   0.02999695   0.99954998  -0.93646044   0.35077327  -1.24240112
   21417  -0.90029317   0.43528399  -0.89993751   0.43601891   0.00081646
   21418  -0.76478398  -0.64428681  -0.88756776   0.46067721   1.17884851
   21419   0.27610397  -0.96112776  -0.90550387   0.42433804   2.28876519
   21420   0.99013013  -0.14015120  -0.94570059   0.32503900  -2.95115376
   21421   0.53200471   0.84674138  -0.94296998   0.33287778  -1.79240882
   21422  -0.55592698   0.83123112  -0.89367342   0.44871801  -0.51598829
   21423  -0.98573232  -0.16832036  -0.86525136   0.50133830   0.69427025
   21424  -0.24859242  -0.96860820  -0.86998558   0.49307719   1.83519280
   21425   0.78284013  -0.62222290  -0.90519279   0.42500114   2.90897679
   21426   0.88751847   0.46077219  -0.95639855   0.29206476  -2.36634254
   21427  -0.05847941   0.99828863  -0.96376616   0.26674861  -1.24226570
   21428  -0.93524724   0.35399517  -0.93490988   0.35488519   0.00095180
   21429  -0.70483583  -0.70937043  -0.92485774   0.38031328   1.17873955
   21430   0.35998553  -0.93295789  -0.93950719   0.34252924   2.28865623
   21431   0.99864310  -0.05207630  -0.97075748   0.24006221  -2.95126247
   21432   0.45507115   0.89045507  -0.96873140   0.24811189  -1.79251766
   21433  -0.62723035   0.77883381  -0.92979109   0.36808765  -0.51585293
   21434  -0.96699405  -0.25479889  -0.90612447   0.42301115   0.69440567
   21435  -0.16199550  -0.98679149  -0.91011101   0.41436446   1.83532810
   21436   0.83477914  -0.55058491  -0.93925607   0.34321725   2.90886807
   21437   0.84331232   0.53742385  -0.97844464   0.20650940  -2.36620712
   21438  -0.14649791   0.98921096  -0.98354894   0.18064177  -1.24213040
